neg,neg_pol_score
시가총액/NNG,0.3602920964504844
천주/NNG,0.40798979084657705
원주/NNG,0.16778800922261825
요구자본/NNG,0.2591789248842997
태풍/NNG,0.4746003689439773
문제점/NNG,0.7468517433769566
보완/NNG,0.6288256144634607
별/NNG,0.6857700739761613
내포/NNG,0.733473297458874
채우/VV,0.6468975325870054
사실/MAG,0.6855338662524116
기능/NNG,0.5701936347454593
보호/NNG,0.6411268141874781
예외/NNG,0.6776632133677686
해결/NNG,0.7330188952673435
자유/NNG,0.4683761018102858
발췌/NNG,0.411320319751447
재산/NNG,0.5839022720947116
고지/NNG,0.7313024552910342
중대/NNG,0.5627774866712737
수량/NNG,0.7245956250132328
부정적/VAX;영향/NNG;줄/VV,0.6644405165215682
긍정적/VAX;효과/NNG,0.6446064712522677
국고채/NNG;상승/NNG,0.7129841159021395
소비/NNG;위축/NNG,0.6152227004829335
금리/NNG;떨어/VV,0.5033640276678547
 금리/NNG;인하/NNG;경기/NNG;부양/NNG,0.5944994095192979
 금리/NNG;인하/NNG;압박/NNG,0.477172728667251
 제명/NNG,0.6310994153341061
 새누리당/NNG,0.4192043294656045
 적자국채발행/NNG,0.3900561736665077
 배당소득증대세제/NNG,0.6985143891636999
 숙였/VV,0.6883843189187421
 칼날/NNG,0.6224077831163111
 스텐/NNG,0.7098723467110772
 정책/NNG;불확실성/NNG;크/VV,0.2214801721738561
 특별지원/NNG,0.7304133337648445
 헐값/NNG,0.6249688026688018
기업/NNG;실적/NNG;악화/NNG;우려/NNG,0.4630949054544264
 우려/NNG;경계/NNG,0.4259234080266463
브렉시트/NNG;금리/NNG;인상/NNG,0.29710754803809963
대출/NNG;원리금/NNG;상환/NNG;유예/NNG,0.6072843430573474
 공장/NNG;가동/NNG;중단/NNG,0.6152227004829336
 월성/NNG,0.489316659453868
 순방/NNG,0.5944358844448181
 손해액/NNG,0.3691336202897601
금리/NNG;인상/NNG;가능성/NNG;확대/NNG,0.7468517433769566
 좋/VA;상승/NNG,0.6353939365643412
 처분이익/NNG,0.7165534982095344
국고채/NNG;금리/NNG;소폭/MAG;하락/NNG,0.6059363200982856
 다친/VV,0.6855338662524117
 헤엄치/VV,0.6152227004829335
 자금중개기능/NNG,0.6964067269384134
 원유/NNG;공급/NNG;감소/NNG,0.6011604673290379
 디폴트/NNG;우려/NNG,0.4171865176055869
 매장량/NNG,0.6310994153341061
 경제난/NNG,0.7473592016704009
 마두/NNG,0.7047096387349966
 선택적디폴트/NNG,0.3086199120455372
 비용/NNG;경감/NNG,0.4378096426692504
 콕스/NNG,0.16584264099974733
 팩토링/NNG,0.36913362028976016
 동반성장위원회/NNG,0.5990857116178074
 달러엔/NNG;하락/NNG,0.706366804258183
 재대출/NNG,0.594884759971101
 수요/NNG;성장/NNG,0.6011604673290379
 미국발/NNG;금리/NNG;인상/NNG,0.6735737194978098
 공포/NNG;빠지/VV,0.5167870684056641
 치료비/NNG,0.6607181606867134
 스윙/NNG,0.7482438249116758
 인플레이션/NNG;압력/NNG;낮/VA,0.7018737850579946
 소사이어티/NNG,0.5384609690465308
 미/NNG;금리/NNG;하락/NNG,0.6947048878745175
 선제안내/NNG,0.5260665827050002
 무력화/NNG,0.7564213530527872
 휴학/NNG,0.35112710222684496
 이자수익/NNG;줄/VV,0.4183514363283948
 순이익/NNG;줄/VV,0.6937413953305609
 은행채/NNG;금리/NNG;오르/VV,0.464393909396795
 대출/NNG;높/VA,0.6530825589741911
 제격/NNG,0.6375944350459493
 무턱대고/MAG,0.6361664519887356
 도소/NNG,0.5358391262270711
 모하메드/NNG,0.6138164771675441
 연구자/NNG,0.5081015714576699
 산더미/NNG,0.7098723467110772
 짜라/VV,0.7136583325602031
 악몽/NNG,0.7373602783675062
장후반/NNG,0.6773422741239288
대/VV,0.7399683171707173
정세/NNG,0.4468459614033938
펀/NNG,0.3020184166007128
이행/NNG,0.6592697732023343
감/NNG,0.49090965997298
정적/NNG,0.29710754803809963
아세/NNG,0.7098723467110772
혁/NNG,0.6361664519887356
조성/NNG,0.6934192306377737
확장국면/NNG,0.5751616874282309
조합/NNG,0.3992669770481079
선반/NNG,0.4214003275874253
민/VV,0.10716782524541422
자원/NNG,0.7411738045188097
수출국/NNG,0.44845158828590703
발견/NNG,0.6826443662892825
연기/NNG,0.699142478981988
대미/NNG,0.6471823212872417
양적완화/NNG,0.7279865879913137
장점/NNG,0.5473360576710237
망치/NNG,0.6799829847442951
계기/NNG,0.6654449617468465
망월/NNG,0.5419195702126266
독/NNG,0.6259222257087237
견/NNG,0.689513743560118
룸/NNG,0.5773628419916761
마땅/NNG,0.6152227004829335
걸림돌/NNG,0.5120240539503125
상관없이/MAG,0.6477250318292018
갈등/NNG,0.729682737782084
금융위/NNG,0.4571838416432809
이름/NNG,0.5852118370447417
당연직/NNG,0.7433238655149965
원회/NNG,0.6644405165215682
본다면/VV,0.44524364509177256
외채/NNG,0.6280519890238098
이동/NNG,0.7487677593186162
타이트/NNG,0.6569327140749969
가용/NNG,0.40798979084657705
산출/NNG,0.3824357327326344
각사/NNG,0.3602388342586816
부응/NNG,0.6832898928767901
소위/NNG,0.589043011100681
회생/NNG,0.6107483535703304
법제화/NNG,0.7047096387349966
하이/NNG,0.1044717793272906
돌입/NNG,0.7098723467110772
공기업/NNG,0.6089420047007412
준정부기관/NNG,0.2430879938493543
기타공공기관/NNG,0.23490321291166555
중장기재무관리계획/NNG,0.2430879938493543
규제비율/NNG,0.6115497291367668
분자/NNG,0.5358391262270711
총액/NNG,0.7172285368324355
청구권/NNG,0.14197446934221544
항/NNG,0.3869231923519173
담보부/NNG,0.5617250743539828
수취/NNG,0.6826443662892825
금융기업/NNG,0.5443156773764259
구조화/NNG,0.4827131957635326
커버드본드/NNG,0.282578150704575
별도/NNG,0.7060609515609506
상계/NNG,0.6296985287295909
금조/NNG,0.6883843189187421
기준치/NNG,0.7494531078610283
특별히/MAG,0.4005492475484632
조달비중/NNG,0.6438377098077211
필수/NNG,0.4599972806687781
서민/NNG,0.609499698617976
선별/NNG,0.7599809829495061
만기수익률/NNG,0.6876464513564253
로컬통화/NNG,0.25005825890596656
로컬/NNG,0.5935668614259344
자국/NNG,0.5552342266408303
도드프랭크법/NNG,0.5459018328228846
자기자본비율/NNG,0.5044181931708239
빅/NNG,0.38420029866893396
이자비용/NNG,0.6947048878745175
합병/NNG,0.4338939045511216
시너지/NNG,0.18906843966060888
다양화/NNG,0.4051466564155904
발행주체/NNG,0.6027624938908741
공약/NNG,0.6093354019137188
국채시장/NNG,0.5746306872551937
이면/NNG,0.32570613554978833
화의/NNG,0.7482438249116758
고리/NNG,0.7343816235238386
노동력/NNG,0.4175445868851385
폴/NNG,0.7277205657140986
빅딜/NNG,0.2693677769682033
포워드가이던스/NNG,0.6731260134695627
과소/NNG,0.32922728296113746
경제분석/NNG,0.5321276863917321
자산/NNG;매입/NNG;종료/NNG,0.5033640276678547
자산/NNG;매입/NNG;축소/NNG,0.6394850041639507
가계/NNG;부채/NNG;우려/NNG,0.4294003338064557
가계/NNG;대출/NNG;억제/NNG,0.16778800922261825
기업/NNG;이익/NNG;증가/NNG,0.6375944350459493
물가/NNG;상승률/NNG;낮/VA,0.4259234080266463
듀레이션/NNG;축소/NNG,0.46923765291071207
금리/NNG;하회/NNG,0.4827131957635326
하향/NNG;안정/NNG,0.7080103864574088
성장/NNG;둔화/NNG,0.7449787609484251
유가/NNG;급락/NNG,0.6944717263078538
정치/NNG;위험/NNG,0.6477250318292018
 회사채/NNG;금리/NNG;오르/VV,0.5408236762384857
 세계/NNG;경제/NNG;우려/NNG,0.6985143891636999
 비춰질/VV,0.5962927712373048
 하락/NNG;안전자산/NNG;선호/NNG,0.4746003689439773
 수익성/NNG;부진/NNG,0.6787295598876234
 경제/NNG;약세/NNG,0.7206894491371508
 임금/NNG;높/VA,0.5660048844442989
 투자/NNG;좋/VA,0.7320107385407107
 해묵/NNG,0.4183514363283948
 막다른/VA,0.6438377098077211
 고로/NNG,0.5365756748541874
 핀다/VV,0.5378804181365077
 토스/NNG,0.693971206144749
 신혼집/NNG,0.3691336202897601
 재정/NNG;완화/NNG,0.5088058009399397
 글루/NNG,0.17861304207569034
 기대/NNG;좋/VA,0.6944717263078538
 단의/NNG,0.5717952157429618
금리/NNG;변동성/NNG;확대/NNG,0.6520210676146231
 수익/NNG;확대/NNG,0.7530325853911107
 진일보/NNG,0.7080103864574088
 은행/NNG;신용위험/NNG,0.5839022720947116
 활성화/NNG;효과/NNG,0.5622188985951732
 사회보장기금/NNG,0.4394447860592383
 단념/NNG,0.5641476083673693
 중후장대/NNG,0.6072843430573474
 자금잉여/NNG,0.6594634340008074
채권시장/NNG;금리/NNG;급등/NNG,0.6644405165215682
 공포/NNG;벗어나/VV,0.4805701849055368
유도/NNG,0.7402203285175614
출좌/NNG,0.7458005797691072
축/NNG,0.6989977065061416
기채/NNG,0.29710754803809963
투입/NNG,0.732407976765397
산/VV,0.5634144730738444
금리/NNG;저점/NNG,0.7136583325602031
 경화/NNG,0.505429110858287
 수입산/NNG,0.6787295598876234
 긴급대책회의/NNG,0.6580208013860942
자산배분전략/NNG,0.2214801721738561
레벨업/NNG,0.3134153379818718
구제금융/NNG,0.43901076651745136
도산/NNG,0.46923765291071207
모형/NNG,0.11569859740425315
포괄/NNG,0.4746003689439772
담/NNG,0.39699276144370427
대체/MAG,0.3534258066604086
용도/NNG,0.5490474856410718
소유권/NNG,0.27069798821249075
여개/NNG,0.34804027055891673
예방/NNG,0.4675692523670295
최종안/NNG,0.25005825890596656
잔존만기/NNG,0.6635815113289095
속성/NNG,0.5584329127460474
장래/NNG,0.3215034757362427
최선/NNG,0.5443156773764259
순증액/NNG,0.4947961293245721
적극/NNG,0.4672847563205634
벤치마크/NNG,0.6069854090957144
 고배당주/NNG,0.6629590437979973
전방/NNG,0.3063023657723541
쿠폰/NNG,0.7080103864574088
위험/NNG;확대/NNG,0.7292639815480628
이론/NNG,0.4381801967468376
영업이익률/NNG,0.7150645558755926
신청/NNG,0.6146210156902852
일임/NNG,0.16778800922261825
불법/NNG,0.6212248731705721
빌딩/NNG,0.4803305273375055
모집/NNG,0.5982510397799561
보류/NNG,0.6644405165215682
배분/NNG,0.6644405165215683
여유자금/NNG,0.6353939365643412
충당금/NNG,0.6317387461334821
일반기업/NNG,0.6425659316155083
재검토/NNG,0.5436331498812832
가닥/NNG,0.6011604673290379
수자원공사/NNG,0.7255384950522872
도시개발공사/NNG,0.5053188394257881
이치/NNG,0.7015471422260886
부실기업/NNG,0.5428435592496472
순위/NNG,0.5451292163412247
후속/NNG,0.4994160745096755
영업자산/NNG,0.19876425707910164
소화/NNG,0.7426099890535175
오토/NNG,0.2990310929943754
파크/NNG,0.3063023657723541
금융투자/NNG,0.6776632133677686
투자자보호/NNG,0.4125611050297319
신설/NNG,0.5321276863917321
미연/NNG,0.6438377098077211
발행회사/NNG,0.5944994095192979
갑/NNG,0.6438377098077211
상환청구권/NNG,0.03572260841513808
대손/NNG,0.5358391262270711
대손충당금/NNG,0.5033640276678547
손상/NNG,0.3422875388141413
예비/NNG,0.7263597044411408
금정/NNG,0.7304133337648446
토지/NNG,0.7401221833950467
건물/NNG,0.5408236762384857
수익성/NNG;저하/NNG,0.7482438249116758
 경제/NNG;성장률/NNG;내리/VV,0.4654293473218715
 성장/NNG;약하/VA,0.4559885897697037
사금융/NNG,0.6558393447866612
재현/NNG,0.4313034931806671
취지/NNG,0.6735737194978098
지니/NNG,0.36913362028976016
일차/NNG,0.4559885897697037
동일등급/NNG,0.5790995327481557
전망/NNG;안정/NNG,0.6644405165215682
수요/NNG;감소/NNG,0.6644405165215683
 정책/NNG;개선/NNG,0.7482438249116758
 기대수익률/NNG;높/VA,0.7165534982095344
 폭락장/NNG,0.6799829847442951
 써도/VV,0.6259222257087238
 휴전/NNG,0.6630069878990837
 국고채/NNG;금리/NNG;높/VA,0.6799829847442951
 은행/NNG;금리/NNG;인하/NNG,0.5992428900807795
가격/NNG;약세/NNG,0.5358391262270711
 기대/NNG;웃돌/VV,0.6956035558224123
 염가/NNG,0.4746003689439773
 부별/NNG,0.7292639815480628
 전속고발권/NNG,0.31234383255287396
 넓힌/VV,0.6123275348336021
 박리다매/NNG,0.4259234080266463
 전관/NNG,0.3199158042511254
 영업소/NNG,0.6554005094940639
 구겼/VV,0.7458005797691072
 브이/NNG,0.4956937186748207
 이동도/NNG,0.7292639815480628
 금융중심지/NNG,0.5984091608424063
금리/NNG;인상/NNG;서둘/VV;않/VX,0.7313024552910342
 물가/NNG;전망/NNG;낮/VV,0.6375944350459493
물가/NNG;상승률/NNG;전망/NNG;하향/NNG,0.3918495353845146
 승인액/NNG,0.7300642712397477
 재정/NNG;성장/NNG,0.4362488239788074
 곤두박질쳤/VV,0.6855338662524116
 경제컨트롤타워/NNG,0.5033640276678547
 평수/NNG,0.6877542188556584
 변동성/NNG;크/VV;위험/NNG,0.7047096387349966
 마진/NNG;높/VA,0.27069798821249075
 신계약/NNG,0.5597407987666545
도로/NNG,0.7320107385407107
기준등급/NNG,0.6197380964497807
이자소득세/NNG,0.6953447265923388
상세/NNG,0.7482438249116758
편입비중/NNG,0.4911082078637679
신용등급/NNG;전망/NNG;안정/NNG;긍정적/VAX;상향/NNG,0.6787295598876234
미/NNG;국채/NNG;금리/NNG;오르/VV,0.4947961293245721
 기대/NNG;성장/NNG,0.62417139430814
 물가/NNG;상승률/NNG;마이너스/NNG,0.4746003689439773
 채권/NNG;금리/NNG;낮/VA,0.6804511313775097
 장단기구간/NNG,0.7447432690056563
 증빙/NNG,0.6321600055974435
 팡팡/MAG,0.07560568126416775
 시장가치/NNG,0.7543165284182055
 완패/NNG,0.5962927712373048
 예상시기/NNG,0.6411268141874781
 수요/NNG;안정/NNG,0.5650004392190207
 수도권광역급행철도/NNG,0.3215034757362427
 대방/NNG,0.2214801721738561
 남향/NNG,0.5660048844442989
 통풍/NNG,0.5358391262270711
 숏스퀴즈/NNG,0.5358391262270711
 스위치/NNG,0.7292639815480628
 닫/NNG,0.5686653069328738
 미/NNG;지표/NNG;호조/NNG,0.5167870684056641
 자금/NNG;유입/NNG;가속/NNG,0.6375944350459493
 논/NNG,0.5058497759526343
 돼버렸/VV,0.6554005094940639
 구조적/VAX;성장/NNG,0.5131857647930812
 채권/NNG;매입/NNG;종료/NNG,0.6554005094940639
 부동산/NNG;위험/NNG,0.5839022720947116
 경착륙/NNG;막/VV,0.411320319751447
 연체/NNG;위험/NNG,0.3063023657723541
 금융시장/NNG;안정/NNG,0.6858475220104912
 공포지수/NNG,0.7173183658468333
 근소/NNG,0.6520210676146231
 가격결정력/NNG,0.5719542907786392
 인상/NNG;인하/NNG,0.5331930070852091
 따돌리/VV,0.6953447265923388
 인상/NNG;지지/NNG,0.7165534982095344
 부동산/NNG;살/VV,0.6547406549665089
 중량/NNG,0.6285248129258079
 드레스/NNG,0.6594634340008074
 뭉쳐야/VV,0.6072843430573474
 릴/NNG,0.4299320989257206
 퍼트/NNG,0.7098723467110772
 병폐/NNG,0.6832898928767901
 발매/NNG,0.6537667732842739
 물가/NNG;상승률/NNG;전망/NNG;낮/VV,0.3063023657723541
 좌표/NNG,0.4559885897697037
 확약/NNG,0.7501747767178997
 소방대원/NNG,0.5033640276678547
 산술평균/NNG,0.7325882618058316
 현금배당/NNG,0.38501033514093264
머지않/VA,0.5660048844442989
띄/VV,0.4912530134683274
추경/NNG,0.7020947606691896
특이/NNG,0.7558450320218898
마이너스갭/NNG,0.7255384950522872
결정시/NNG,0.6965100437141629
유가/NNG;급등/NNG,0.7599809829495061
 정읍/NNG,0.5641476083673693
글로벌/NNG;채권/NNG;금리/NNG;상승/NNG,0.3370350446123897
 한정판/NNG,0.411320319751447
 리턴/NNG,0.7120815604216654
 인터넷카페/NNG,0.6883843189187421
 니치/NNG,0.7468517433769566
 자본시장법/NNG,0.7196636894243333
 관객수/NNG,0.4316986406778551
 판도라/NNG,0.31234383255287396
 갈지/VV,0.6838531212539379
 불쑥/MAG,0.4259234080266463
 이루어져/VV,0.7423236539892978
 말미암/VV,0.6626615593153526
 금융감독기구/NNG,0.5186560993944731
 조기경보/NNG,0.5321276863917321
 기대/NNG;과도/NNG,0.7188391553011119
 경제/NNG;훈풍/NNG,0.25005825890596656
 사용량/NNG,0.7313024552910342
 경기/NNG;선순환/NNG,0.7292639815480628
 억눌렸/VV,0.62417139430814
 실적/NNG;부진/NNG;하락/NNG,0.32922728296113746
 입찰액/NNG,0.5978004647170452
 투자/NNG;긍정적/VAX,0.6554005094940639
 밀려오/VV,0.5296264986766124
 폭락/NNG,0.7595729394687281
 경마/NNG,0.46923765291071207
 체인저/NNG,0.6193937018421398
 정합성/NNG,0.5962927712373048
채권시장/NNG;변동성/NNG;확대/NNG,0.6059363200982856
 실적/NNG;좋/VA;않/VX,0.6345780213970034
 기대/NNG;강하/VA,0.4912530134683274
 공정가격/NNG,0.7062950372473362
 뉴욕이코노믹클럽/NNG,0.4352471045207619
 각론/NNG,0.534158062301653
 동선/NNG,0.5834692707805886
 자택/NNG,0.6770365452707924
 피습/NNG,0.4056815034867661
 진작/NNG;효과/NNG,0.621224873170572
 나타낼지/VV,0.5449115347134555
 한금/NNG,0.6219648670635686
 결정권/NNG,0.7588787625246337
 판시/NNG,0.5245583025170275
 혈안/NNG,0.7277205657140985
 수지균형/NNG,0.6059363200982856
 관측통/NNG,0.7047096387349967
 수익/NNG;낮/VA,0.6644405165215682
 대체투자상품/NNG,0.62417139430814
 자금/NNG;지원/NNG;확대/NNG,0.5923306930231035
 불릴/VV,0.6673740287357914
 집행액/NNG,0.4947961293245721
 안전자산/NNG;선호/NNG;강하/VA,0.5006058686121405
 지면/NNG,0.581854689609283
 금융시장/NNG;변동성/NNG;높/VV,0.5358391262270711
 비둘기/NNG;매파/NNG,0.489316659453868
 기초지수/NNG,0.5218785666165575
 역방향/NNG,0.7482438249116758
금리/NNG;인상/NNG;기대/NNG;약화/NNG,0.7509959861067534
 국제/NNG;유가/NNG;낮/VA,0.7501747767178996
 오피/NNG,0.6053791372752066
시즌/NNG,0.7411738045188097
전혀/MAG,0.7414770981472574
농금채/NNG,0.4489462949470056
단점/NNG,0.5223588966364531
안도감/NNG,0.7304133337648446
형식/NNG,0.6644405165215682
제일차/NNG,0.3203225630613621
회사채/NNG;스프레드/NNG;확대/NNG,0.5033640276678547
수요예측/NNG;성공/NNG,0.4294003338064557
낫/VA,0.4675692523670295
설명회/NNG,0.17861304207569034
그랬/VV,0.489316659453868
극도/NNG,0.3370350446123897
인해서/VV,0.3825566610275696
파급/NNG,0.6825205305765769
모두/NNG,0.7489358423219987
점치/VV,0.2591789248842997
룰/NNG,0.7179851735306323
반발/NNG,0.5928509659199177
파운드/NNG,0.7510342680481886
브렉시트/NNG,0.23483995635776445
장기물/NNG;금리/NNG;상승/NNG,0.589043011100681
경제/NNG;지표/NNG;악화/NNG,0.5232773298613083
민평/NNG;금리/NNG;높/VA,0.4947961293245721
 부족자금/NNG,0.5839022720947116
 국채시장/NNG;안정/NNG,0.6072843430573474
 스플릿/NNG,0.6644405165215682
 끌어낼/VV,0.6717021615108749
 첫차/NNG,0.6644405165215682
 회차/NNG,0.6084139117028853
 복리후생비/NNG,0.7313024552910342
 선심/NNG,0.7558450320218898
 구치소/NNG,0.7458005797691072
 사용처/NNG,0.6904970073655513
 청문/NNG,0.5884209194717959
 차용증/NNG,0.6644405165215682
 遊客/NNG,0.2832885923153973
 만인/NNG,0.6383840256775852
 대량살상무기/NNG,0.6787295598876234
 유장/NNG,0.4591662106043358
 변액연금보험/NNG,0.6190981190686528
 치매/NNG,0.6731260134695626
 외래/NNG,0.5834692707805886
 그린리모델링/NNG,0.3140390500972586
 하나/NNG,0.6059363200982856
 체육/NNG,0.7067110861611113
 시중/NNG;금리/NNG;오르/VV,0.7599809829495061
 공동대표/NNG,0.5452340629968017
 위험/NNG;경감/NNG,0.5358391262270711
 나눌/VV,0.7215966899857892
 사단법인/NNG,0.3370350446123897
글로벌/NNG;금리/NNG;하락/NNG,0.4294003338064557
 금화/NNG,0.6644405165215682
 바라본/VV,0.5419195702126266
 불금/NNG,0.4402919085383886
 증가량/NNG,0.35662061621214114
 인플레이션/NNG;낮/VV,0.7325882618058316
 끌어올린다는/VV,0.5990857116178074
 진시/NNG,0.5088058009399397
 변심/NNG,0.653082558974191
 경륜/NNG,0.7098723467110772
 북항/NNG,0.589043011100681
 암매장/NNG,0.10067280553357094
 항만공사/NNG,0.5852118370447417
 무허가/NNG,0.7320107385407107
 무용지물/NNG,0.5245583025170276
 증편/NNG,0.4362488239788074
 발벗고/MAG,0.6537667732842739
 경제/NNG;충격/NNG,0.7460736917638959
 낙점/NNG,0.4839751910465744
 결혼식/NNG,0.7245956250132328
 허물/VV,0.6607181606867134
 꺼린/VV,0.5650004392190207
 침체/NNG;경기/NNG;침체/NNG,0.16778800922261825
 경지/NNG,0.6259222257087238
 정치학/NNG,0.5962927712373048
 우려/NNG;발목/NNG;잡/VV,0.46923765291071207
 안정/NNG;줄/VV,0.6832898928767901
 원한/VV,0.6212248731705721
 안중/NNG,0.4294003338064557
 질/VV,0.6909424174654485
 부동산개발업자/NNG,0.6345780213970034
 친분/NNG,0.4138770894157917
 etn/NNG,0.2871039268920356
 타협/NNG,0.7033979409430282
 강동/MAG,0.3643706058344085
 층수/NNG,0.5296264986766124
 부영/NNG,0.6152227004829335
 다의/NNG,0.5088058009399397
 스크랩/NNG,0.4827131957635326
 에이전트/NNG,0.3863026258846327
 실업자/NNG;증가/NNG,0.6644405165215682
 성장/NNG;강화/NNG,0.6832898928767901
 첩보/NNG,0.6706793946109726
 용처/NNG,0.6102004743565422
 도운/VV,0.5033640276678547
 묻힌/VV,0.5033640276678547
 넘겨졌/VV,0.5033640276678547
 출당/NNG,0.5686653069328738
 매듭짓/VV,0.519800404081499
금리/NNG;인상/NNG;우려/NNG;완화/NNG,0.6138164771675441
쌀쌀/NNG,0.027009777094372696
보험권/NNG,0.7018737850579946
전구간/NNG,0.7538644358030313
확연히/MAG,0.6530825589741911
정책/NNG;위험/NNG,0.5358391262270711
 책임져야/VV,0.5586004342437964
 내려놓/VV,0.4929719961289055
 헬리콥터벤/NNG,0.6477250318292018
 반대매매/NNG,0.7591615964449784
 스텝/NNG,0.7288711120630538
 천지/NNG,0.5395029835004187
 자본/NNG;확대/NNG,0.5358391262270711
원유/NNG;재고/NNG;감소/NNG,0.6072843430573474
 서부텍사스산원유/NNG;내리/VV,0.3237017901002512
 민간/NNG;고용/NNG;늘/VV,0.6781757209974664
 연차/NNG,0.6187155777501915
 전직/NNG,0.6633833319288529
 골라서/VV,0.29710754803809963
 다뤄야/VV,0.7423236539892978
하락/NNG;전환/NNG,0.6644405165215682
 꼽혀왔/VV,0.4805701849055368
 발췌/NNG,0.3063023657723541
 전망/NNG;낮/VV,0.7253326393294749
 외국인/NNG;이탈/NNG;우려/NNG,0.5650004392190207
 터뜨리/VV,0.6270824151910384
 수출/NNG;전망/NNG;어둡/VA,0.3215034757362427
 경정/NNG,0.52057305425479
 자기자본거래/NNG,0.5033640276678547
 부른/VV,0.6417246014268138
 진흥회/NNG,0.594884759971101
 금융센터/NNG,0.7497310176071526
 쿠페/NNG,0.5033640276678547
 꿈쩍/MAG,0.7010152238530307
 셈/NNG,0.7073705939473377
패닉/NNG,0.3140390500972586
최악/NNG,0.4524400404329745
떠오르/VV,0.4746003689439773
혼란/NNG,0.5720696390272586
단순/NNG,0.5484603632696435
루머/NNG,0.7206894491371508
매입계획/NNG,0.5962927712373048
시장안정화조치/NNG,0.5923306930231035
극심한/VAX,0.7599809829495061
안국/NNG,0.6793299398609871
투자처/NNG,0.6477250318292018
가하/VV,0.6152227004829335
뛰/VV,0.4827131957635326
플랫/NNG,0.5033640276678547
환헤지ㅇ/NNG,0.4489462949470056
제조업체/NNG,0.7129841159021395
아베노믹스/NNG,0.5404116201042088
속보/NNG,0.7136583325602031
조업일수/NNG,0.728802275956706
종전/NNG,0.7201977626632383
채권/NNG;금리/NNG;상승/NNG;압력/NNG,0.5800671175981945
해외/NNG;투자/NNG;확대/NNG,0.5131857647930812
보합권/NNG,0.7530325853911106
프로그램/NNG,0.5561613212365719
금리/NNG;우호적/VAX,0.5358391262270711
예상/NNG;양호/NNG,0.7136583325602031
 마이너/NNG,0.7313024552910342
스캔들/NNG,0.3100722410433985
반납/NNG,0.4313034931806671
벌어져/VV,0.5419195702126266
감내/NNG,0.5287589696042511
 녹화/NNG,0.746121147394196
 의문시/NNG,0.4495389633231733
 허비/NNG,0.4042892031744992
 수출/NNG;경쟁력/NNG;떨어/VV,0.7188391553011119
 비치/NNG,0.7071354894707453
 감식/NNG,0.589043011100681
 다가갔/VV,0.7449787609484251
 올라타/VV,0.6554005094940639
 수출/NNG;어렵/VA,0.7449787609484251
국고채/NNG;입찰/NNG;부진/NNG,0.4378096426692504
 명백히/MAG,0.7404514631847852
 성장기업/NNG,0.6706793946109726
 맹탕/NNG,0.4362488239788074
 핵폭탄/NNG,0.6082906137169287
 트이/VV,0.7447432690056563
 부나/NNG,0.5576273838419781
 족쇄/NNG,0.5176607574477702
 관광업/NNG,0.7300642712397477
 할애/NNG,0.6491660218888884
 주식선물/NNG,0.7047096387349966
 앞장섰/VV,0.7313024552910342
 대주단/NNG,0.518423117692267
 꾸리/VV,0.5944994095192979
 분양보증/NNG,0.6972523938806581
 헤/VV,0.7188391553011119
 경기/NNG;회복/NNG;미약/NNG,0.4970224336184959
 유로존/NNG;낮/VA,0.5641476083673693
 리크스/NNG,0.5923306930231035
 민간/NNG;소비/NNG;부진/NNG,0.7341196718122196
 민간/NNG;소비/NNG;확대/NNG,0.3929486925665188
 건전성/NNG;악화/NNG;우려/NNG,0.7501747767178996
 역마진/NNG;부담/NNG,0.4125611050297319
 역삼/NNG,0.5641476083673693
 신청기업/NNG,0.6212248731705721
 이주비대출/NNG,0.5839022720947116
 부재자투표/NNG,0.14094192774699935
 학대/NNG,0.7150645558755926
 유린/NNG,0.6752444273593173
 밝혀질/VV,0.6752444273593173
 부조리/NNG,0.29710754803809963
 실비/NNG,0.6349098268983874
 신고자/NNG,0.4775031234940934
 매출/NNG;급감/NNG,0.5608913451156096
 가로채/VV,0.586271043989619
 속이/VV,0.5081015714576699
 속인/VV,0.7098723467110772
 브랜드이미지/NNG,0.6394850041639507
 시승/NNG,0.5672053189818266
 스포츠마케팅/NNG,0.7292639815480628
 흰/VA,0.4827131957635326
 수출/NNG;최대/NNG,0.5358391262270711
 원천징수/NNG,0.6226799453372721
 모친/NNG,0.7443186114039426
 대부금/NNG,0.10716782524541422
 장기물/NNG;상승/NNG,0.6580208013860942
 부진/NNG;약세/NNG,0.7136583325602031
 내린데다/VV,0.5686653069328738
 이자/NNG;낮/VA,0.6212248731705721
 국고채/NNG;지표물/NNG;떨어/VV,0.31234383255287396
 정부기금/NNG,0.2383014510731363
 하단/NNG;제한/NNG,0.5443156773764259
 종잡/VV,0.7330681755050166
 채권시장/NNG;상승/NNG,0.6411268141874781
안정성/NNG;높/VV,0.6285248129258079
안전자산/NNG,0.6286973187067673
글로벌/NNG;안전자산/NNG;선호/NNG,0.7092342592084155
 피우/VV,0.7320107385407107
 궁핍/NNG,0.6022706436306613
 권할/VV,0.6438377098077211
 피해신고센터/NNG,0.5641476083673693
 매너/NNG,0.6438377098077211
 캘/VV,0.6375944350459493
 싫어하/VV,0.5650004392190207
 금리/NNG;언제/MAG;인상/NNG,0.3863026258846327
 소비/NNG;감소/NNG,0.7452849900146867
 은성/NNG,0.2871039268920356
 실책/NNG,0.7129841159021395
 다가와/VV,0.6731260134695627
 불황국면/NNG,0.5510762577785518
